nodes,p,steps,end
20,0.1,9,2
20,0.1,8,2
20,0.1,12,2
20,0.1,14,2
20,0.1,15,2
20,0.1,13,2
20,0.1,11,2
20,0.1,7,2
20,0.1,16,2
20,0.1,3,2
20,0.1,28,2
20,0.1,19,2
20,0.1,35,2
20,0.1,24,2
20,0.1,19,2
20,0.1,20,2
20,0.1,3,1
20,0.1,12,2
20,0.1,11,2
20,0.1,6,2
20,0.1,21,2
20,0.1,12,2
20,0.1,21,2
20,0.1,26,2
20,0.1,7,2
20,0.1,11,2
20,0.1,8,1
20,0.1,12,2
20,0.1,19,2
20,0.1,1,1
20,0.1,9,2
20,0.1,15,2
20,0.1,21,2
20,0.1,12,2
20,0.1,1,1
20,0.1,12,2
20,0.1,13,2
20,0.1,6,1
20,0.1,1,1
20,0.1,47,2
20,0.1,25,2
20,0.1,28,2
20,0.1,32,2
20,0.1,368,2
20,0.1,16,2
20,0.1,33,2
20,0.1,6,2
20,0.1,1,1
20,0.1,16,2
20,0.1,12,2
20,0.1,3,2
20,0.1,15,2
20,0.1,19,2
20,0.1,27,2
20,0.1,71,2
20,0.1,13,1
20,0.1,9,2
20,0.1,17,2
20,0.1,11,2
20,0.1,14,2
20,0.1,1,1
20,0.1,9,2
20,0.1,1,1
20,0.1,29,2
20,0.1,42,2
20,0.1,1,1
20,0.1,7,2
20,0.1,3,2
20,0.1,7,2
20,0.1,11,2
20,0.1,9,2
20,0.1,28,2
20,0.1,42,2
20,0.1,8,2
20,0.1,8,2
20,0.1,10,2
20,0.1,180,2
20,0.1,16,2
20,0.1,95,2
20,0.1,10,2
20,0.1,4,2
20,0.1,128,2
20,0.1,23,2
20,0.1,11,2
20,0.1,19,2
20,0.1,1,1
20,0.1,25,2
20,0.1,6,1
20,0.1,38,2
20,0.1,13,2
20,0.1,21,2
20,0.1,92,2
20,0.1,14,2
20,0.1,1,1
20,0.1,9,2
20,0.1,34,2
20,0.1,3,2
20,0.1,7,1
20,0.1,10,2
20,0.1,42,2
20,0.1,9,2
20,0.1,38,2
20,0.1,1,1
20,0.1,14,2
20,0.1,17,2
20,0.1,15,2
20,0.1,1,1
20,0.1,9,2
20,0.1,1,1
20,0.1,11,2
20,0.1,61,2
20,0.1,13,2
20,0.1,3,2
20,0.1,5,1
20,0.1,3,1
20,0.1,31,2
20,0.1,1,1
20,0.1,7,2
20,0.1,10,2
20,0.1,25,2
20,0.1,16,2
20,0.1,2,1
20,0.1,9,2
20,0.1,10,2
20,0.1,5,2
20,0.1,23,2
20,0.1,27,2
20,0.1,11,2
20,0.1,1,1
20,0.1,13,2
20,0.1,14,2
20,0.1,5,2
20,0.1,49,2
20,0.1,41,2
20,0.1,2,1
20,0.1,40,2
20,0.1,13,2
20,0.1,7,2
20,0.1,1,1
20,0.1,8,2
20,0.1,20,2
20,0.1,13,2
20,0.1,17,2
20,0.1,24,2
20,0.1,1,1
20,0.1,12,2
20,0.1,38,2
20,0.1,2,2
20,0.1,45,2
20,0.1,59,2
20,0.1,8,2
20,0.1,14,2
20,0.1,37,2
20,0.1,1,1
20,0.1,1,1
20,0.1,3,1
20,0.1,22,2
20,0.1,11,2
20,0.1,1,1
20,0.1,12,2
20,0.1,15,2
20,0.1,1,1
20,0.1,1,1
20,0.1,11,2
20,0.1,14,2
20,0.1,9,2
20,0.1,6,2
20,0.1,14,2
20,0.1,24,2
20,0.1,16,2
20,0.1,14,2
20,0.1,24,2
20,0.1,7,2
20,0.1,3,2
20,0.1,21,2
20,0.1,3,2
20,0.1,1,1
20,0.1,9,2
20,0.1,5,2
20,0.1,10,2
20,0.1,30,2
20,0.1,16,2
20,0.1,76,2
20,0.1,1,1
20,0.1,18,2
20,0.1,8,2
20,0.1,7,2
20,0.1,25,2
20,0.1,3,1
20,0.1,13,1
20,0.1,7,2
20,0.1,8,2
20,0.1,12,2
20,0.1,7,2
20,0.1,27,2
20,0.1,1,1
20,0.1,5,2
20,0.1,1,1
20,0.1,8,2
20,0.1,3,2
20,0.1,8,2
20,0.1,7,1
20,0.1,14,2
20,0.1,1,1
20,0.1,31,2
20,0.1,1,1
20,0.1,3,2
20,0.1,7,1
20,0.1,19,2
20,0.1,17,2
20,0.1,90,2
20,0.1,19,2
20,0.1,9,2
20,0.1,2,1
20,0.1,17,2
20,0.1,5,2
20,0.1,35,2
20,0.1,25,2
20,0.1,10,1
20,0.1,1,1
20,0.1,16,2
20,0.1,1,1
20,0.1,9,1
20,0.1,3,2
20,0.1,7,1
20,0.1,8,2
20,0.1,3,1
20,0.1,17,2
20,0.1,33,2
20,0.1,71,2
20,0.1,7,2
20,0.1,74,2
20,0.1,9,2
20,0.1,57,2
20,0.1,35,2
20,0.1,16,2
20,0.1,7,2
20,0.1,9,2
20,0.1,11,2
20,0.1,2,2
20,0.1,27,2
20,0.1,1,1
20,0.1,36,2
20,0.1,48,2
20,0.1,41,2
20,0.1,14,2
20,0.1,29,2
20,0.1,11,2
20,0.1,38,2
20,0.1,106,2
20,0.1,13,2
20,0.1,95,2
20,0.1,2,1
20,0.1,1,1
20,0.1,24,2
20,0.1,6,2
20,0.1,16,2
20,0.1,7,2
20,0.1,10,2
20,0.1,10,2
20,0.1,48,2
20,0.1,2,1
20,0.1,15,1
20,0.1,7,1
20,0.1,1,1
20,0.1,10,2
20,0.1,1,1
20,0.1,19,2
20,0.1,100,2
20,0.1,17,2
20,0.1,4,2
20,0.1,14,2
20,0.1,10,2
20,0.1,1,1
20,0.1,22,2
20,0.1,16,2
20,0.1,9,2
20,0.1,12,2
20,0.1,21,2
20,0.1,24,2
20,0.1,15,2
20,0.1,10,2
20,0.1,13,2
20,0.1,3,2
20,0.1,14,2
20,0.1,20,2
20,0.1,18,2
20,0.1,19,2
20,0.1,10,2
20,0.1,25,2
20,0.1,17,2
20,0.1,10,2
20,0.1,40,2
20,0.1,11,2
20,0.1,1,1
20,0.1,12,2
20,0.1,1,1
20,0.1,7,2
20,0.1,29,2
20,0.1,3,1
20,0.1,9,2
20,0.1,17,2
20,0.1,1,1
20,0.1,3,1
20,0.1,1,1
20,0.1,9,2
20,0.1,11,2
20,0.1,9,2
20,0.1,16,2
20,0.1,1,1
20,0.1,136,2
20,0.1,3,1
20,0.1,6,1
20,0.1,1,1
20,0.1,3,2
20,0.1,1,1
20,0.1,14,2
20,0.1,168,2
20,0.1,5,1
20,0.1,8,2
20,0.1,54,2
20,0.1,16,2
20,0.1,1,1
20,0.1,5,2
20,0.1,1,1
20,0.1,11,2
20,0.1,31,2
20,0.1,13,2
20,0.1,1,1
20,0.1,5,2
20,0.1,1,1
20,0.1,7,2
20,0.1,8,2
20,0.1,34,2
20,0.1,35,2
20,0.1,20,2
20,0.1,7,2
20,0.1,16,2
20,0.1,41,2
20,0.1,18,2
20,0.1,1,1
20,0.1,16,2
20,0.1,35,2
20,0.1,1,1
20,0.1,3,1
20,0.1,11,2
20,0.1,5,2
20,0.1,5,2
20,0.1,19,2
20,0.1,10,2
20,0.1,3,2
20,0.1,13,2
20,0.1,61,2
20,0.1,13,2
20,0.1,19,2
20,0.1,16,2
20,0.1,12,2
20,0.1,1,1
20,0.1,144,2
20,0.1,24,2
20,0.1,23,2
20,0.1,3,2
20,0.1,10,2
20,0.1,44,2
20,0.1,24,2
20,0.1,1,1
20,0.1,5,1
20,0.1,76,2
20,0.1,7,2
20,0.1,20,2
20,0.1,17,2
20,0.1,10,2
20,0.1,12,2
20,0.1,2,2
20,0.1,14,2
20,0.1,25,2
20,0.1,1,1
20,0.1,20,2
20,0.1,11,2
20,0.1,1,1
20,0.1,10,2
20,0.1,8,2
20,0.1,1,1
20,0.1,26,2
20,0.1,8,2
20,0.1,3,2
20,0.1,11,2
20,0.1,9,2
20,0.1,46,2
20,0.1,1,1
20,0.1,21,2
20,0.1,14,2
20,0.1,15,2
20,0.1,1,1
20,0.1,11,2
20,0.1,11,2
20,0.1,9,2
20,0.1,1,1
20,0.1,1,1
20,0.1,10,2
20,0.1,4,1
20,0.1,4,2
20,0.1,10,2
20,0.1,66,2
20,0.1,3,2
20,0.1,27,2
20,0.1,13,2
20,0.1,22,2
20,0.1,1,1
20,0.1,15,2
20,0.1,7,2
20,0.1,23,2
20,0.1,58,2
20,0.1,12,2
20,0.1,6,2
20,0.1,7,2
20,0.1,16,1
20,0.1,31,2
20,0.1,1,1
20,0.1,17,2
20,0.1,15,2
20,0.1,5,2
20,0.1,10,2
20,0.1,17,2
20,0.1,13,2
20,0.1,11,2
20,0.1,16,2
20,0.1,1,1
20,0.1,29,2
20,0.1,26,2
20,0.1,5,2
20,0.1,4,1
20,0.1,23,2
20,0.1,1,1
20,0.1,17,2
20,0.1,16,2
20,0.1,11,2
20,0.1,75,2
20,0.1,9,2
20,0.1,8,2
20,0.1,44,2
20,0.1,25,2
20,0.1,1,1
20,0.1,10,2
20,0.1,20,2
20,0.1,3,1
20,0.1,10,2
20,0.1,1,1
20,0.1,21,2
20,0.1,3,2
20,0.1,35,2
20,0.1,26,2
20,0.1,12,2
20,0.1,3,2
20,0.1,6,1
20,0.1,1,1
20,0.1,31,2
20,0.1,49,2
20,0.1,18,2
20,0.1,14,2
20,0.1,16,2
20,0.1,9,2
20,0.1,1,1
20,0.1,14,2
20,0.1,25,2
20,0.1,8,2
20,0.1,14,2
20,0.1,3,2
20,0.1,10,2
20,0.1,71,2
20,0.1,53,2
20,0.1,12,2
20,0.1,39,2
20,0.1,3,2
20,0.1,15,2
20,0.1,63,2
20,0.1,10,2
20,0.1,3,2
20,0.1,11,2
20,0.1,9,2
20,0.1,25,2
20,0.1,26,2
20,0.1,14,2
20,0.1,1,1
20,0.1,13,2
20,0.1,138,2
20,0.1,21,2
20,0.1,1,1
20,0.1,59,2
20,0.1,9,2
20,0.1,9,2
20,0.1,13,2
20,0.1,12,2
20,0.1,42,2
20,0.1,13,2
20,0.1,17,2
20,0.1,19,2
20,0.1,26,2
20,0.1,3,1
20,0.1,10,2
20,0.1,26,2
20,0.1,3,1
20,0.1,8,1
20,0.1,9,2
20,0.1,11,2
20,0.1,88,2
20,0.1,1,1
20,0.1,18,2
20,0.1,8,2
20,0.1,3,2
20,0.1,14,2
20,0.1,18,2
20,0.1,1,1
20,0.1,1,1
20,0.1,31,2
20,0.1,3,1
20,0.1,2,1
20,0.1,50,2
20,0.1,46,2
20,0.1,5,2
20,0.1,15,2
20,0.1,17,2
20,0.1,6,2
20,0.1,11,2
20,0.1,1,1
20,0.1,3,1
20,0.1,10,1
20,0.1,45,2
20,0.1,1,1
20,0.1,77,2
20,0.1,8,2
20,0.1,16,2
20,0.1,57,2
20,0.1,18,2
20,0.1,3,1
20,0.1,19,2
20,0.1,29,2
20,0.1,1,1
20,0.1,3,2
20,0.1,11,2
20,0.1,3,1
20,0.1,48,2
20,0.1,1,1
20,0.1,10,2
20,0.1,66,2
20,0.1,8,2
20,0.1,4,1
20,0.1,1,1
20,0.1,9,2
20,0.1,25,2
20,0.1,1,1
20,0.1,51,2
20,0.1,14,2
20,0.1,23,2
20,0.1,15,2
20,0.1,14,2
20,0.1,4,2
20,0.1,33,2
20,0.1,128,2
20,0.1,17,2
20,0.1,12,2
20,0.1,25,2
20,0.1,62,2
20,0.1,101,2
20,0.1,1,1
20,0.1,15,2
20,0.1,45,2
20,0.1,11,2
20,0.1,6,1
20,0.1,2,1
20,0.1,10,2
20,0.1,6,2
20,0.1,40,2
20,0.1,15,2
20,0.1,44,2
20,0.1,28,2
20,0.1,220,2
20,0.1,242,2
20,0.1,11,1
20,0.1,8,2
20,0.1,41,2
20,0.1,11,2
20,0.1,1,1
20,0.1,21,2
20,0.1,11,2
20,0.1,3,2
20,0.1,48,2
20,0.1,1,1
20,0.1,50,2
20,0.1,4,2
20,0.1,23,2
20,0.1,16,2
20,0.1,7,2
20,0.1,25,2
20,0.1,3,2
20,0.1,30,2
20,0.1,18,2
20,0.1,11,2
20,0.1,7,2
20,0.1,12,2
20,0.1,1,1
20,0.1,53,2
20,0.1,2,1
20,0.1,103,2
20,0.1,12,2
20,0.1,13,2
20,0.1,91,2
30,0.1,15,2
30,0.1,11,2
30,0.1,1,1
30,0.1,19,2
30,0.1,31,2
30,0.1,58,2
30,0.1,19,2
30,0.1,10,2
30,0.1,10,2
30,0.1,10,2
30,0.1,9,2
30,0.1,21,2
30,0.1,41,2
30,0.1,12,2
30,0.1,9,2
30,0.1,25,2
30,0.1,8,2
30,0.1,20,2
30,0.1,7,2
30,0.1,7,2
30,0.1,8,2
30,0.1,10,2
30,0.1,13,2
30,0.1,19,2
30,0.1,12,2
30,0.1,21,2
30,0.1,8,2
30,0.1,28,2
30,0.1,26,2
30,0.1,1,1
30,0.1,3,2
30,0.1,9,2
30,0.1,9,2
30,0.1,10,2
30,0.1,42,2
30,0.1,10,2
30,0.1,10,2
30,0.1,20,2
30,0.1,10,2
30,0.1,16,2
30,0.1,8,2
30,0.1,9,2
30,0.1,8,2
30,0.1,23,2
30,0.1,19,2
30,0.1,19,2
30,0.1,7,2
30,0.1,10,2
30,0.1,16,2
30,0.1,14,2
30,0.1,7,2
30,0.1,7,2
30,0.1,18,2
30,0.1,49,2
30,0.1,10,2
30,0.1,7,2
30,0.1,9,2
30,0.1,7,2
30,0.1,17,2
30,0.1,11,2
30,0.1,10,2
30,0.1,10,2
30,0.1,10,2
30,0.1,26,2
30,0.1,6,2
30,0.1,10,2
30,0.1,12,2
30,0.1,61,2
30,0.1,13,2
30,0.1,8,2
30,0.1,9,2
30,0.1,9,2
30,0.1,7,2
30,0.1,15,2
30,0.1,8,2
30,0.1,9,2
30,0.1,13,2
30,0.1,31,2
30,0.1,1,1
30,0.1,15,2
30,0.1,10,2
30,0.1,29,2
30,0.1,17,2
30,0.1,12,2
30,0.1,17,2
30,0.1,16,2
30,0.1,13,2
30,0.1,9,2
30,0.1,10,2
30,0.1,21,2
30,0.1,11,2
30,0.1,12,2
30,0.1,12,2
30,0.1,21,2
30,0.1,14,2
30,0.1,6,2
30,0.1,9,2
30,0.1,9,2
30,0.1,11,2
30,0.1,29,2
30,0.1,14,2
30,0.1,7,2
30,0.1,12,2
30,0.1,9,2
30,0.1,11,2
30,0.1,34,2
30,0.1,1,1
30,0.1,16,2
30,0.1,9,2
30,0.1,14,2
30,0.1,48,2
30,0.1,7,2
30,0.1,12,2
30,0.1,41,2
30,0.1,9,2
30,0.1,62,2
30,0.1,12,2
30,0.1,7,2
30,0.1,12,2
30,0.1,10,2
30,0.1,11,2
30,0.1,32,2
30,0.1,19,2
30,0.1,17,2
30,0.1,24,2
30,0.1,8,2
30,0.1,23,2
30,0.1,16,2
30,0.1,17,2
30,0.1,10,2
30,0.1,12,2
30,0.1,29,2
30,0.1,12,2
30,0.1,50,2
30,0.1,9,2
30,0.1,10,2
30,0.1,1,1
30,0.1,14,2
30,0.1,13,2
30,0.1,1,1
30,0.1,15,2
30,0.1,10,2
30,0.1,9,2
30,0.1,9,2
30,0.1,11,2
30,0.1,10,2
30,0.1,19,2
30,0.1,9,2
30,0.1,16,2
30,0.1,12,2
30,0.1,11,2
30,0.1,10,2
30,0.1,11,2
30,0.1,10,2
30,0.1,12,2
30,0.1,25,2
30,0.1,13,2
30,0.1,6,2
30,0.1,13,2
30,0.1,18,2
30,0.1,18,2
30,0.1,17,2
30,0.1,10,2
30,0.1,16,2
30,0.1,36,2
30,0.1,14,2
30,0.1,11,2
30,0.1,13,2
30,0.1,11,2
30,0.1,21,2
30,0.1,48,2
30,0.1,6,2
30,0.1,7,2
30,0.1,1,1
30,0.1,6,2
30,0.1,24,2
30,0.1,14,2
30,0.1,13,2
30,0.1,21,2
30,0.1,1,1
30,0.1,15,2
30,0.1,154,2
30,0.1,10,2
30,0.1,17,2
30,0.1,19,2
30,0.1,12,2
30,0.1,17,2
30,0.1,20,2
30,0.1,13,2
30,0.1,19,2
30,0.1,9,2
30,0.1,11,2
30,0.1,10,2
30,0.1,26,2
30,0.1,6,2
30,0.1,9,2
30,0.1,11,2
30,0.1,17,2
30,0.1,11,2
30,0.1,10,2
30,0.1,22,2
30,0.1,22,2
30,0.1,9,2
30,0.1,9,2
30,0.1,49,2
30,0.1,1,1
30,0.1,24,2
30,0.1,12,2
30,0.1,10,2
30,0.1,20,2
30,0.1,12,2
30,0.1,10,2
30,0.1,17,2
30,0.1,18,2
30,0.1,16,2
30,0.1,8,2
30,0.1,11,2
30,0.1,45,2
30,0.1,12,2
30,0.1,7,2
30,0.1,5,2
30,0.1,8,2
30,0.1,15,2
30,0.1,13,2
30,0.1,9,2
30,0.1,13,2
30,0.1,8,2
30,0.1,9,2
30,0.1,13,2
30,0.1,25,2
30,0.1,11,2
30,0.1,10,2
30,0.1,35,2
30,0.1,55,2
30,0.1,13,2
30,0.1,18,2
30,0.1,78,2
30,0.1,7,2
30,0.1,12,2
30,0.1,21,2
30,0.1,19,2
30,0.1,20,2
30,0.1,6,2
30,0.1,12,2
30,0.1,18,2
30,0.1,19,2
30,0.1,9,2
30,0.1,7,2
30,0.1,31,2
30,0.1,15,2
30,0.1,10,2
30,0.1,13,2
30,0.1,8,2
30,0.1,38,2
30,0.1,25,2
30,0.1,12,2
30,0.1,11,2
30,0.1,11,2
30,0.1,20,2
30,0.1,22,2
30,0.1,13,2
30,0.1,22,2
30,0.1,11,2
30,0.1,9,2
30,0.1,10,2
30,0.1,9,2
30,0.1,17,2
30,0.1,18,2
30,0.1,8,2
30,0.1,20,2
30,0.1,7,2
30,0.1,7,2
30,0.1,1,1
30,0.1,9,2
30,0.1,24,2
30,0.1,1,1
30,0.1,1,1
30,0.1,17,2
30,0.1,13,2
30,0.1,19,2
30,0.1,14,2
30,0.1,8,2
30,0.1,75,2
30,0.1,15,2
30,0.1,8,2
30,0.1,11,2
30,0.1,17,2
30,0.1,29,2
30,0.1,1,1
30,0.1,14,2
30,0.1,18,2
30,0.1,13,2
30,0.1,5,2
30,0.1,17,2
30,0.1,29,2
30,0.1,37,2
30,0.1,13,2
30,0.1,12,2
30,0.1,1,1
30,0.1,15,2
30,0.1,5,2
30,0.1,57,2
30,0.1,13,2
30,0.1,12,2
30,0.1,16,2
30,0.1,7,2
30,0.1,8,2
30,0.1,17,2
30,0.1,80,2
30,0.1,15,2
30,0.1,11,2
30,0.1,21,2
30,0.1,14,2
30,0.1,7,2
30,0.1,22,2
30,0.1,9,2
30,0.1,9,2
30,0.1,20,2
30,0.1,9,2
30,0.1,11,2
30,0.1,9,2
30,0.1,10,2
30,0.1,17,2
30,0.1,11,2
30,0.1,18,2
30,0.1,14,2
30,0.1,15,2
30,0.1,10,2
30,0.1,3,2
30,0.1,10,2
30,0.1,7,2
30,0.1,11,2
30,0.1,10,2
30,0.1,9,2
30,0.1,10,2
30,0.1,9,2
30,0.1,8,2
30,0.1,26,2
30,0.1,15,2
30,0.1,6,2
30,0.1,1,1
30,0.1,12,2
30,0.1,18,2
30,0.1,19,2
30,0.1,13,2
30,0.1,15,2
30,0.1,23,2
30,0.1,11,2
30,0.1,1,1
30,0.1,19,2
30,0.1,1,1
30,0.1,13,2
30,0.1,19,2
30,0.1,11,2
30,0.1,12,2
30,0.1,19,2
30,0.1,9,2
30,0.1,27,2
30,0.1,20,2
30,0.1,8,2
30,0.1,9,2
30,0.1,27,2
30,0.1,11,2
30,0.1,41,2
30,0.1,19,2
30,0.1,9,2
30,0.1,46,2
30,0.1,17,2
30,0.1,9,2
30,0.1,16,2
30,0.1,13,2
30,0.1,10,2
30,0.1,22,2
30,0.1,21,2
30,0.1,15,2
30,0.1,12,2
30,0.1,10,2
30,0.1,9,2
30,0.1,13,2
30,0.1,8,2
30,0.1,3,2
30,0.1,7,2
30,0.1,13,2
30,0.1,14,2
30,0.1,27,2
30,0.1,7,2
30,0.1,7,2
30,0.1,88,2
30,0.1,9,2
30,0.1,9,2
30,0.1,16,2
30,0.1,17,2
30,0.1,14,2
30,0.1,10,2
30,0.1,15,2
30,0.1,15,2
30,0.1,7,2
30,0.1,14,2
30,0.1,12,2
30,0.1,9,2
30,0.1,5,2
30,0.1,7,2
30,0.1,11,2
30,0.1,13,2
30,0.1,13,2
30,0.1,24,2
30,0.1,13,2
30,0.1,10,2
30,0.1,14,2
30,0.1,1,1
30,0.1,9,2
30,0.1,10,2
30,0.1,11,2
30,0.1,14,2
30,0.1,9,2
30,0.1,12,2
30,0.1,5,2
30,0.1,18,2
30,0.1,7,2
30,0.1,7,2
30,0.1,17,2
30,0.1,19,2
30,0.1,12,2
30,0.1,13,2
30,0.1,14,2
30,0.1,6,2
30,0.1,10,2
30,0.1,1,1
30,0.1,12,2
30,0.1,12,2
30,0.1,19,2
30,0.1,23,2
30,0.1,25,2
30,0.1,6,2
30,0.1,30,2
30,0.1,17,2
30,0.1,10,2
30,0.1,12,2
30,0.1,7,2
30,0.1,12,2
30,0.1,11,2
30,0.1,11,2
30,0.1,18,2
30,0.1,1,1
30,0.1,10,2
30,0.1,9,2
30,0.1,10,2
30,0.1,2,1
30,0.1,12,2
30,0.1,17,2
30,0.1,12,2
30,0.1,15,2
30,0.1,17,2
30,0.1,12,2
30,0.1,39,2
30,0.1,12,2
30,0.1,11,2
30,0.1,8,2
30,0.1,51,2
30,0.1,9,2
30,0.1,25,2
30,0.1,9,2
30,0.1,9,2
30,0.1,19,2
30,0.1,10,2
30,0.1,11,2
30,0.1,8,2
30,0.1,17,2
30,0.1,26,2
30,0.1,12,2
30,0.1,9,2
30,0.1,9,2
30,0.1,9,2
30,0.1,7,2
30,0.1,8,2
30,0.1,14,2
30,0.1,53,2
30,0.1,12,2
30,0.1,6,2
30,0.1,18,2
30,0.1,12,2
30,0.1,31,2
30,0.1,11,2
30,0.1,21,2
30,0.1,43,2
30,0.1,37,2
30,0.1,1,1
30,0.1,27,2
30,0.1,32,2
30,0.1,201,2
30,0.1,83,2
30,0.1,17,2
30,0.1,17,2
30,0.1,8,2
30,0.1,8,2
30,0.1,9,2
30,0.1,13,2
30,0.1,10,2
30,0.1,1,1
30,0.1,10,2
30,0.1,24,2
30,0.1,51,2
30,0.1,8,2
30,0.1,19,2
30,0.1,11,2
30,0.1,12,2
30,0.1,9,2
30,0.1,13,2
30,0.1,10,2
30,0.1,27,2
30,0.1,10,2
30,0.1,10,2
30,0.1,15,2
30,0.1,1,1
30,0.1,10,2
30,0.1,12,2
30,0.1,13,2
30,0.1,16,2
30,0.1,11,2
30,0.1,6,2
30,0.1,7,2
30,0.1,15,2
30,0.1,8,2
30,0.1,14,2
30,0.1,36,2
30,0.1,9,2
30,0.1,9,2
30,0.1,16,2
30,0.1,10,2
30,0.1,12,2
30,0.1,33,2
30,0.1,11,2
30,0.1,9,2
30,0.1,12,2
30,0.1,13,2
30,0.1,11,2
30,0.1,11,2
30,0.1,7,2
30,0.1,12,2
30,0.1,158,2
30,0.1,10,2
30,0.1,27,2
30,0.1,12,2
30,0.1,237,2
30,0.1,15,2
30,0.1,11,2
30,0.1,18,2
30,0.1,21,2
30,0.1,12,2
30,0.1,18,2
30,0.1,15,2
30,0.1,14,2
30,0.1,25,2
30,0.1,24,2
30,0.1,21,2
30,0.1,16,2
30,0.1,9,2
30,0.1,16,2
30,0.1,12,2
30,0.1,8,2
30,0.1,7,2
30,0.1,12,2
30,0.1,8,2
30,0.1,12,2
30,0.1,16,2
30,0.1,12,2
30,0.1,9,2
30,0.1,9,2
30,0.1,9,2
30,0.1,101,2
30,0.1,7,2
30,0.1,17,2
30,0.1,7,2
30,0.1,11,2
30,0.1,11,2
30,0.1,68,2
30,0.1,24,2
30,0.1,16,2
30,0.1,10,2
30,0.1,12,2
30,0.1,34,2
30,0.1,31,2
30,0.1,16,2
30,0.1,17,2
30,0.1,29,2
30,0.1,19,2
30,0.1,10,2
30,0.1,9,2
30,0.1,17,2
30,0.1,10,2
30,0.1,13,2
30,0.1,8,2
30,0.1,9,2
30,0.1,14,2
30,0.1,12,2
30,0.1,18,2
30,0.1,35,2
30,0.1,8,2
30,0.1,20,2
30,0.1,17,2
30,0.1,12,2
30,0.1,27,2
30,0.1,12,2
30,0.1,15,2
30,0.1,21,2
30,0.1,35,2
30,0.1,7,2
30,0.1,40,2
30,0.1,8,2
30,0.1,7,2
30,0.1,1,1
30,0.1,9,2
30,0.1,19,2
30,0.1,19,2
30,0.1,10,2
30,0.1,14,2
30,0.1,8,2
30,0.1,11,2
30,0.1,10,2
30,0.1,19,2
30,0.1,16,2
30,0.1,11,2
30,0.1,32,2
30,0.1,1,1
30,0.1,1,1
30,0.1,10,2
30,0.1,6,2
30,0.1,11,2
30,0.1,12,2
30,0.1,17,2
30,0.1,7,2
30,0.1,14,2
30,0.1,19,2
30,0.1,15,2
30,0.1,7,2
30,0.1,14,2
30,0.1,12,2
30,0.1,16,2
30,0.1,22,2
30,0.1,7,2
30,0.1,5,2
30,0.1,8,2
30,0.1,8,2
30,0.1,7,2
30,0.1,18,2
30,0.1,16,2
30,0.1,13,2
30,0.1,3,1
30,0.1,10,2
30,0.1,10,2
30,0.1,11,2
30,0.1,140,2
30,0.1,10,2
30,0.1,15,2
30,0.1,17,2
30,0.1,1,1
30,0.1,9,2
30,0.1,20,2
30,0.1,22,2
30,0.1,20,2
30,0.1,13,2
30,0.1,18,2
30,0.1,24,2
30,0.1,7,2
30,0.1,1,1
30,0.1,10,2
30,0.1,1,1
30,0.1,8,2
30,0.1,13,2
30,0.1,11,2
30,0.1,5,2
30,0.1,17,2
30,0.1,9,2
30,0.1,23,2
30,0.1,6,2
30,0.1,10,2
30,0.1,7,2
30,0.1,18,2
30,0.1,34,2
30,0.1,9,2
30,0.1,13,2
30,0.1,8,2
30,0.1,22,2
30,0.1,15,2
30,0.1,11,2
30,0.1,17,2
30,0.1,13,2
30,0.1,16,2
30,0.1,9,2
30,0.1,17,2
30,0.1,52,2
30,0.1,25,2
30,0.1,13,2
30,0.1,11,2
30,0.1,14,2
30,0.1,6,2
30,0.1,13,2
30,0.1,12,2
30,0.1,13,2
30,0.1,10,2
30,0.1,21,2
30,0.1,20,2
30,0.1,9,2
30,0.1,20,2
30,0.1,18,2
30,0.1,22,2
30,0.1,7,2
30,0.1,1,1
30,0.1,24,2
30,0.1,67,2
30,0.1,12,2
30,0.1,13,2
30,0.1,6,2
30,0.1,18,2
30,0.1,16,2
30,0.1,8,2
30,0.1,11,2
30,0.1,9,2
30,0.1,10,2
30,0.1,10,2
30,0.1,30,2
30,0.1,9,2
30,0.1,16,2
30,0.1,12,2
30,0.1,14,2
30,0.1,26,2
30,0.1,30,2
30,0.1,10,2
30,0.1,16,2
30,0.1,1,1
30,0.1,12,2
30,0.1,19,2
30,0.1,11,2
30,0.1,7,2
30,0.1,12,2
30,0.1,91,2
30,0.1,11,2
30,0.1,9,2
30,0.1,19,2
30,0.1,11,2
30,0.1,10,2
30,0.1,12,2
30,0.1,34,2
30,0.1,15,2
30,0.1,24,2
30,0.1,11,2
30,0.1,20,2
30,0.1,18,2
30,0.1,8,2
30,0.1,8,2
30,0.1,3,2
30,0.1,9,2
30,0.1,9,2
30,0.1,12,2
30,0.1,14,2
30,0.1,15,2
30,0.1,17,2
30,0.1,17,2
30,0.1,7,2
30,0.1,6,2
30,0.1,24,2
30,0.1,6,2
30,0.1,10,2
30,0.1,19,2
30,0.1,8,2
30,0.1,1,1
30,0.1,1,1
30,0.1,20,2
30,0.1,8,2
30,0.1,12,2
30,0.1,11,2
30,0.1,10,2
30,0.1,7,2
30,0.1,8,2
30,0.1,18,2
30,0.1,18,2
30,0.1,14,2
30,0.1,10,2
30,0.1,16,2
30,0.1,9,2
30,0.1,24,2
30,0.1,11,2
30,0.1,40,2
30,0.1,11,2
30,0.1,15,2
30,0.1,20,2
30,0.1,10,2
30,0.1,11,2
30,0.1,1,1
30,0.1,26,2
30,0.1,9,2
